rank;university;country;score
1166;University of the South Pacific;Fiji;28.3–32.6
1167;University of South Wales;United Kingdom;28.3–32.6
1168;University of Staffordshire;United Kingdom;28.3–32.6
1169;Suez University;Egypt;28.3–32.6
1170;Suez Canal University;Egypt;28.3–32.6
1171;SWPS University;Poland;28.3–32.6
1172;Symbiosis International University;India;28.3–32.6
1173;University of Szeged;Hungary;28.3–32.6
1174;Taibah University;Saudi Arabia;28.3–32.6
1175;Tallinn University;Estonia;28.3–32.6
1176;Tanta University;Egypt;28.3–32.6
1177;Technical University of Cartagena;Spain;28.3–32.6
1178;Technological University Dublin;Ireland;28.3–32.6
1179;University of Technology of Troyes;France;28.3–32.6
1180;Teesside University;United Kingdom;28.3–32.6
1181;Texas State University;United States;28.3–32.6
1182;TOBB University of Economics and Technology;Turkey;28.3–32.6
1183;Tokyo Metropolitan University;Japan;28.3–32.6
1184;Toyohashi University of Technology (TUT);Japan;28.3–32.6
1185;Toyota Technological Institute;Japan;28.3–32.6
1186;Universiti Tunku Abdul Rahman (UTAR);Malaysia;28.3–32.6
1187;Universiti Malaysia Terengganu (UMT);Malaysia;28.3–32.6
1188;Universiti Malaysia Terengganu (UMT);Russian Federation;28.3–32.6
1189;University of Urbino Carlo Bo;Italy;28.3–32.6
1190;Urmia University of Technology;Iran;28.3–32.6
1191;USAMV Cluj-Napoca;Romania;28.3–32.6
1192;Wakayama Medical University;Japan;28.3–32.6
1193;Western Michigan University;United States;28.3–32.6
1194;The University of the West Indies;Jamaica;28.3–32.6
1195;University of West London;United Kingdom;28.3–32.6
1196;University of Winchester;United Kingdom;28.3–32.6
1197;University of Wrocław;Poland;28.3–32.6
1198;Yazd University;Iran;28.3–32.6
1199;University of Zagreb;Croatia;28.3–32.6
1200;Zewail City of Science and Technology;Egypt;28.3–32.6
1201;Zhejiang University of Finance and Economics;China;28.3–32.6
1202;University of Žilina;Slovakia;28.3–32.6
1203;Acharya Nagarjuna University;India;22.8–28.2
1204;Adolfo Ibáñez University;Chile;22.8–28.2
1205;The University of Agriculture, Peshawar;Pakistan;22.8–28.2
1206;Universitas Airlangga;Indonesia;22.8–28.2
1207;Al-Farabi Kazakh National University;Kazakhstan;22.8–28.2
1208;Allameh Tabataba ’i University;Iran;22.8–28.2
1209;Al-Nahrain University;Iraq;22.8–28.2
1210;University of Al-Qadisiyah;Iraq;22.8–28.2
1211;Anadolu University;Turkey;22.8–28.2
1212;University of the Andes, Chile;Chile;22.8–28.2
1213;University of Antofagasta;Chile;22.8–28.2
1214;University of Antioquia;Colombia;22.8–28.2
1215;Arab Academy for Science, Technology and Maritime Transport;Egypt;22.8–28.2
1216;Ariel University;Israel;22.8–28.2
1217;Assiut University;Egypt;22.8–28.2
1218;Atatürk University;Turkey;22.8–28.2
1219;Atılım University;Turkey;22.8–28.2
1220;Austral University of Chile;Chile;22.8–28.2
1221;Autonomous University of Sinaloa;Mexico;22.8–28.2
1222;University of Babylon;Iraq;22.8–28.2
1223;Banasthali University;India;22.8–28.2
1224;Bandung Institute of Technology (ITB);Indonesia;22.8–28.2
1225;Bayero University;Nigeria;22.8–28.2
1226;Bayero University;Belarus;22.8–28.2
1227;Bezmiâlem Vakif University;Turkey;22.8–28.2
1228;BINUS University;Indonesia;22.8–28.2
1229;University of Botswana;Botswana;22.8–28.2
1230;Botswana International University of Science and Technology (BIUST);Botswana;22.8–28.2
1231;Instituto Politécnico de Bragança;Portugal;22.8–28.2
1232;University of Brasília;Brazil;22.8–28.2
1233;The British University in Egypt;Egypt;22.8–28.2
1234;B. S. Abdur Rahman Crescent Institute of Science and Technology;India;22.8–28.2
1235;Bu-Ali Sina University;Iran;22.8–28.2
1236;Budapest University of Technology and Economics;Hungary;22.8–28.2
1237;University of Burgos;Spain;22.8–28.2
1238;Cardiff Metropolitan University;United Kingdom;22.8–28.2
1239;Universidad de Cartagena;Colombia;22.8–28.2
1240;University of Carthage;Tunisia;22.8–28.2
1241;Universidad Católica San Antonio de Murcia (UCAM);Spain;22.8–28.2
1242;Chang Gung University of Science and Technology;Taiwan;22.8–28.2
1243;University of Chester;United Kingdom;22.8–28.2
1244;Chosun University;South Korea;22.8–28.2
1245;Christ University;India;22.8–28.2
1246;Chungbuk National University;South Korea;22.8–28.2
1247;Chung Shan Medical University;Taiwan;22.8–28.2
1248;Cochin University of Science and Technology;India;22.8–28.2
1249;University of Concepción;Chile;22.8–28.2
1250;University of Costa Rica;Costa Rica;22.8–28.2
1251;Cukurova University;Turkey;22.8–28.2
1252;Del Rosario University;Colombia;22.8–28.2
1253;University of Diyala;Iraq;22.8–28.2
1254;Dokuz Eylül University;Turkey;22.8–28.2
1255;Dow University of Health Sciences;Pakistan;22.8–28.2
1256;Duzce University;Turkey;22.8–28.2
1257;Universidade Eduardo Mondlane;Mozambique;22.8–28.2
1258;University of Education, Lahore;Pakistan;22.8–28.2
1259;Ege University;Turkey;22.8–28.2
1260;Ehime University;Japan;22.8–28.2
1261;The University of Electro-Communications;Japan;22.8–28.2
1262;Erciyes University;Turkey;22.8–28.2
1263;Escuela Superior Politécnica del Litoral;Ecuador;22.8–28.2
1264;Universidade do Estado do Rio de Janeiro (UERJ);Brazil;22.8–28.2
1265;Universidade do Estado do Rio de Janeiro (UERJ);Russian Federation;22.8–28.2
1266;Universidade Federal do ABC (UFABC);Brazil;22.8–28.2
1267;Universidade Federal da Bahia;Brazil;22.8–28.2
1268;Universidade Federal do Ceará (UFC);Brazil;22.8–28.2
1269;Federal University of Espírito Santo;Brazil;22.8–28.2
1270;Federal University of Goiás;Brazil;22.8–28.2
1271;Federal University of Lavras;Brazil;22.8–28.2
1272;Universidade Federal do Paraná (UFPR);Brazil;22.8–28.2
1273;Universidade Federal de Pernambuco;Brazil;22.8–28.2
1274;Federal University of Rio Grande do Norte (UFRN);Brazil;22.8–28.2
1275;Federal University of Santa Maria;Brazil;22.8–28.2
1276;Federal University of Uberlândia;Brazil;22.8–28.2
1277;Federal University of Viçosa;Brazil;22.8–28.2
1278;Federico Santa María Technical University;Chile;22.8–28.2
1279;Feng Chia University;Taiwan;22.8–28.2
1280;Ferhat Abbas Sétif University 1;Algeria;22.8–28.2
1281;University of La Frontera;Chile;22.8–28.2
1282;Universitas Gadjah Mada;Indonesia;22.8–28.2
1283;Gazi University;Turkey;22.8–28.2
1284;University of Gdańsk;Poland;22.8–28.2
1285;Gebze Technical University;Turkey;22.8–28.2
1286;George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures;Romania;22.8–28.2
1287;Georgia Southern University;United States;22.8–28.2
1288;German Jordanian University;Jordan;22.8–28.2
1289;Government College University Lahore;Pakistan;22.8–28.2
1290;University of Guilan;Iran;22.8–28.2
1291;Gunma University;Japan;22.8–28.2
1292;Guru Jambheshwar University of Science and Technology;India;22.8–28.2
1293;Gyeongsang National University;South Korea;22.8–28.2
1294;Hallym University;South Korea;22.8–28.2
1295;Halmstad University;Sweden;22.8–28.2
1296;The Hashemite University;Jordan;22.8–28.2
1297;Université Hassan II de Casablanca;Morocco;22.8–28.2
1298;Université Polytechnique Hauts-de-France;France;22.8–28.2
1299;Helwan University;Egypt;22.8–28.2
1300;University of Hormozgan;Iran;22.8–28.2
1301;University of Hradec Králové;Czechia;22.8–28.2
1302;Hungarian University of Agriculture and Life Sciences;Hungary;22.8–28.2
1303;Hyogo Medical University;Japan;22.8–28.2
1304;Ibn Tofaïl University;Morocco;22.8–28.2
1305;Ilam University;Iran;22.8–28.2
1306;Ilia State University;Georgia;22.8–28.2
1307;University of Ilorin;Nigeria;22.8–28.2
1308;University of Ilorin;Russian Federation;22.8–28.2
1309;Incheon National University;South Korea;22.8–28.2
1310;Indian Institute of Science Education and Research Bhopal;India;22.8–28.2
1311;IPB University;Indonesia;22.8–28.2
1312;I-Shou University;Taiwan;22.8–28.2
1313;Istanbul Bilgi University;Turkey;22.8–28.2
1314;Istanbul Medeniyet University;Turkey;22.8–28.2
1315;Izmir Institute of Technology;Turkey;22.8–28.2
1316;Jeju National University;South Korea;22.8–28.2
1317;Jiangsu Normal University;China;22.8–28.2
1318;The Jikei University School of Medicine;Japan;22.8–28.2
1319;The John Paul II Catholic University of Lublin;Poland;22.8–28.2
1320;Kagawa University;Japan;22.8–28.2
1321;Kagoshima University;Japan;22.8–28.2
1322;Kangwon National University;South Korea;22.8–28.2
1323;Karabük University;Turkey;22.8–28.2
1324;Karunya Institute of Technology and Sciences;India;22.8–28.2
1325;Kaunas University of Technology;Lithuania;22.8–28.2
1326;Kharazmi University;Iran;22.8–28.2
1327;Kharkiv Aviation Institute;Ukraine;22.8–28.2
1328;Khon Kaen University;Thailand;22.8–28.2
1329;Khulna University;Bangladesh;22.8–28.2
1330;King Mongkut's University of Technology North Bangkok;Thailand;22.8–28.2
1331;Kitasato University;Japan;22.8–28.2
1332;KL University;India;22.8–28.2
1333;Kyoto Institute of Technology;Japan;22.8–28.2
1334;Kyushu Institute of Technology (Kyutech);Japan;22.8–28.2
1335;University of Lethbridge;Canada;22.8–28.2
1336;Lodz University of Technology;Poland;22.8–28.2
1337;Universidad Loyola;Spain;22.8–28.2
1338;Lumière University, Lyon 2;France;22.8–28.2
1339;Universidade Lusófona;Portugal;22.8–28.2
1340;Lviv Polytechnic National University;Ukraine;22.8–28.2
1341;Universiti Malaysia Perlis;Malaysia;22.8–28.2
1342;Manipal University Jaipur;India;22.8–28.2
1343;University of Manouba;Tunisia;22.8–28.2
1344;University of Maribor;Slovenia;22.8–28.2
1345;University Cadi Ayyad of Marrakech;Morocco;22.8–28.2
1346;University of Mauritius;Mauritius;22.8–28.2
1347;Medical University of Lublin;Poland;22.8–28.2
1348;Medical University of Silesia in Katowice;Poland;22.8–28.2
1349;Medical University of Sofia;Bulgaria;22.8–28.2
1350;University of Medicine and Pharmacy of Craiova;Romania;22.8–28.2
1351;Mendel University in Brno;Czechia;22.8–28.2
1352;Metropolitan Autonomous University;Mexico;22.8–28.2
1353;Mie University;Japan;22.8–28.2
1354;Mohammed V University of Rabat;Morocco;22.8–28.2
1355;University of Monastir;Tunisia;22.8–28.2
1356;Morgan State University;United States;22.8–28.2
1357;Morgan State University;Russian Federation;22.8–28.2
1358;Morgan State University;Russian Federation;22.8–28.2
1359;Multimedia University;Malaysia;22.8–28.2
1360;Mutah University;Jordan;22.8–28.2
1361;Nagaoka University of Technology;Japan;22.8–28.2
1362;Nagasaki University;Japan;22.8–28.2
1363;Nagoya Institute of Technology;Japan;22.8–28.2
1364;University of Nairobi;Kenya;22.8–28.2
1365;University of Namibia;Namibia;22.8–28.2
1366;National Changhua University of Education;Taiwan;22.8–28.2
1367;National Chin-Yi University of Technology;Taiwan;22.8–28.2
1368;National Chung Cheng University;Taiwan;22.8–28.2
1369;National University of Colombia;Colombia;22.8–28.2
1370;National University of Distance Education (UNED);Spain;22.8–28.2
1371;National Dong Hwa University;Taiwan;22.8–28.2
1372;National Institute of Technology Srinagar;India;22.8–28.2
1373;National Kaohsiung University of Science and Technology;Taiwan;22.8–28.2
1374;National Kaohsiung University of Science and Technology;Russian Federation;22.8–28.2
1375;National Taiwan Ocean University;Taiwan;22.8–28.2
1376;University of Nigeria Nsukka;Nigeria;22.8–28.2
1377;Ochanomizu University;Japan;22.8–28.2
1378;Opole University of Technology;Poland;22.8–28.2
1379;University of Oradea;Romania;22.8–28.2
1380;Osaka Metropolitan University;Japan;22.8–28.2
1381;Osmania University;India;22.8–28.2
1382;Paris Nanterre University;France;22.8–28.2
1383;University of Pau and Pays de l’Adour;France;22.8–28.2
1384;Pavol Jozef Šafárik University in Košice;Slovakia;22.8–28.2
1385;Persian Gulf University;Iran;22.8–28.2
1386;University of the Philippines;Philippines;22.8–28.2
1387;University of the Philippines;Russian Federation;22.8–28.2
1388;Polytechnic Institute of Porto;Portugal;22.8–28.2
1389;Pontifical Catholic University of Peru;Peru;22.8–28.2
1390;Pontifical Catholic University of Valparaíso;Chile;22.8–28.2
1391;Pontificia Universidad Javeriana;Colombia;22.8–28.2
1392;Pontifícia Universidade Católica do Paraná;Brazil;22.8–28.2
1393;Port Said University;Egypt;22.8–28.2
1394;Poznań University of Life Sciences;Poland;22.8–28.2
1395;Poznan University of Technology;Poland;22.8–28.2
1396;Prince of Songkla University;Thailand;22.8–28.2
1397;University of Puerto Rico;Puerto Rico;22.8–28.2
1398;Pukyong National University;South Korea;22.8–28.2
1399;University of Qom;Iran;22.8–28.2
1400;University Rey Juan Carlos;Spain;22.8–28.2
1401;Rikkyo University;Japan;22.8–28.2
1402;Ritsumeikan University;Japan;22.8–28.2
1403;Université Saint-Joseph de Beyrouth;Lebanon;22.8–28.2
1404;Saitama Medical University;Japan;22.8–28.2
1405;Sakarya University;Turkey;22.8–28.2
1406;Sakarya University;Russian Federation;22.8–28.2
1407;Sapporo Medical University;Japan;22.8–28.2
1408;SASTRA University;India;22.8–28.2
1409;Sathyabama Institute of Science and Technology;India;22.8–28.2
1410;Universitas Sebelas Maret;Indonesia;22.8–28.2
1411;Selçuk University;Turkey;22.8–28.2
1412;Semnan University of Medical Sciences and Health Services;Iran;22.8–28.2
1413;Seoul National University of Science and Technology (SeoulTech);South Korea;22.8–28.2
1414;University of La Serena;Chile;22.8–28.2
1415;Shahid Bahonar University of Kerman;Iran;22.8–28.2
1416;Shahid Sadoughi University of Medical Sciences;Iran;22.8–28.2
1417;Shahjalal University of Science and Technology;Bangladesh;22.8–28.2
1418;University of Shanghai for Science and Technology;China;22.8–28.2
1419;Shibaura Institute of Technology;Japan;22.8–28.2
1420;Shiga University of Medical Science;Japan;22.8–28.2
1421;Showa University;Japan;22.8–28.2
1422;Silesian University of Technology;Poland;22.8–28.2
1423;Université de Skikda;Algeria;22.8–28.2
1424;Slovak University of Agriculture in Nitra;Slovakia;22.8–28.2
1425;Sohag University;Egypt;22.8–28.2
1426;Soonchunhyang University;South Korea;22.8–28.2
1427;Soongsil University;South Korea;22.8–28.2
1428;Université Sorbonne Nouvelle;France;22.8–28.2
1429;University of Sousse;Tunisia;22.8–28.2
1430;University of South China;China;22.8–28.2
1431;University of South China;Russian Federation;22.8–28.2
1432;South Valley University  (Egypt);Egypt;22.8–28.2
1433;Southwest Petroleum University;China;22.8–28.2
1434;University of Split;Croatia;22.8–28.2
1435;Sri Venkateswara University;India;22.8–28.2
1436;SRM Institute of Science and Technology;India;22.8–28.2
1437;Ştefan cel Mare University of Suceava;Romania;22.8–28.2
1438;St Marianna University School of Medicine;Japan;22.8–28.2
1439;St Marianna University School of Medicine;Russian Federation;22.8–28.2
1440;Universiti Sultan Zainal Abidin;Malaysia;22.8–28.2
1441;University of Sunderland;United Kingdom;22.8–28.2
1442;Suranaree University of Technology;Thailand;22.8–28.2
1443;Universitas Syiah Kuala;Indonesia;22.8–28.2
1444;University of Talca;Chile;22.8–28.2
1445;Tamkang University;Taiwan;22.8–28.2
1446;University of Tarapacá;Chile;22.8–28.2
1447;Technical University of Cluj-Napoca;Romania;22.8–28.2
1448;Technical University of Crete;Greece;22.8–28.2
1449;Technical University of Košice;Slovakia;22.8–28.2
1450;University of Technology of Compiègne;France;22.8–28.2
1451;Universiti Teknikal Malaysia Melaka;Malaysia;22.8–28.2
1452;Institut Teknologi Sepuluh Nopember;Indonesia;22.8–28.2
1453;University of Texas Rio Grande Valley;United States;22.8–28.2
1454;Tezpur University;India;22.8–28.2
1455;Thammasat University;Thailand;22.8–28.2
1456;Thiagarajar College of Engineering;India;22.8–28.2
1457;Toho University;Japan;22.8–28.2
1458;Tokai University;Japan;22.8–28.2
1459;Tokushima University;Japan;22.8–28.2
1460;Tokyo University of Marine Science and Technology;Japan;22.8–28.2
1461;Tokyo University of Science;Japan;22.8–28.2
1462;Tomas Bata University in Zlín;Czechia;22.8–28.2
1463;University of Toyama;Japan;22.8–28.2
1464;Transilvania University of Brașov;Romania;22.8–28.2
1465;Tribhuvan University;Nepal;22.8–28.2
1466;Tunghai University;Taiwan;22.8–28.2
1467;University of Tunis;Tunisia;22.8–28.2
1468;Tzu Chi University;Taiwan;22.8–28.2
1469;UNIR – International University of La Rioja;Spain;22.8–28.2
1470;Unisinos University;Brazil;22.8–28.2
1471;Universiti Tun Hussein Onn Malaysia (UTHM);Malaysia;22.8–28.2
1472;University of Valladolid;Spain;22.8–28.2
1473;Veltech University;India;22.8–28.2
1474;University of Venda;South Africa;22.8–28.2
1475;Vietnam National University, Hanoi;Vietnam;22.8–28.2
1476;Vilnius Gediminas Technical University (Vilnius Tech);Lithuania;22.8–28.2
1477;Visvesvaraya National Institute of Technology, Nagpur;India;22.8–28.2
1478;Visvesvaraya National Institute of Technology, Nagpur;Russian Federation;22.8–28.2
1479;VSB - Technical University of Ostrava;Czechia;22.8–28.2
1480;Vytautas Magnus University;Lithuania;22.8–28.2
1481;Walailak University;Thailand;22.8–28.2
1482;Warsaw University of Life Sciences – SGGW;Poland;22.8–28.2
1483;Warsaw University of Technology;Poland;22.8–28.2
1484;University of West Bohemia;Czechia;22.8–28.2
1485;University of Western Macedonia;Greece;22.8–28.2
1486;West University of Timişoara;Romania;22.8–28.2
1487;Wrocław University of Environmental and Life Sciences;Poland;22.8–28.2
1488;Wrocław University of Science and Technology;Poland;22.8–28.2
1489;Wuhan Textile University;China;22.8–28.2
1490;Xiangtan University;China;22.8–28.2
1491;Xuzhou Medical University;China;22.8–28.2
1492;Yamagata University;Japan;22.8–28.2
1493;Yamaguchi University;Japan;22.8–28.2
1494;University of Yamanashi;Japan;22.8–28.2
1495;Yarmouk University;Jordan;22.8–28.2
1496;Yasouj University;Iran;22.8–28.2
1497;Yokohama National University;Japan;22.8–28.2
1498;Yuan Ze University;Taiwan;22.8–28.2
1499;University of Zambia;Zambia;22.8–28.2
1500;University of Zanjan;Iran;22.8–28.2
1501;Zanjan University of Medical Sciences;Iran;22.8–28.2
1502;Zhejiang Chinese Medical University;China;22.8–28.2
1503;University of Zimbabwe;Zimbabwe;22.8–28.2
1504;Université 8 Mai 1945 Guelma;Algeria;9.7–22.7
1505;University Abdelhamid Ibn Badis Mostaganem;Algeria;9.7–22.7
1506;Abdelmalek Essaâdi University;Morocco;9.7–22.7
1507;University of Abou Bekr Belkaïd Tlemcen;Algeria;9.7–22.7
1508;Acıbadem University;Turkey;9.7–22.7
1509;Adelphi University;United States;9.7–22.7
1510;Afe Babalola University;Nigeria;9.7–22.7
1511;Akita University;Japan;9.7–22.7
1512;Aksaray University;Turkey;9.7–22.7
1513;Alexandru Ioan Cuza University;Romania;9.7–22.7
1514;Alexandru Ioan Cuza University;Russian Federation;9.7–22.7
1515;Alzahra University;Iran;9.7–22.7
1516;University of Anbar;Iraq;9.7–22.7
1517;Universitas Andalas;Indonesia;9.7–22.7
1518;University of the Andes, Venezuela;Venezuela;9.7–22.7
1519;Andhra University;India;9.7–22.7
1520;Universidad Andrés Bello (UNAB);Chile;9.7–22.7
1521;Ankara University;Turkey;9.7–22.7
1522;Ankara Yildirim Beyazit University;Turkey;9.7–22.7
1523;Annamalai University;India;9.7–22.7
1524;Antonio Nariño University;Colombia;9.7–22.7
1525;Aoyama Gakuin University;Japan;9.7–22.7
1526;Arak University;Iran;9.7–22.7
1527;Universidad Autónoma de Ciudad Juárez;Mexico;9.7–22.7
1528;Universidad Autónoma de Coahuila;Mexico;9.7–22.7
1529;Universidad Autónoma del Estado de Hidalgo;Mexico;9.7–22.7
1530;Universidad Autónoma del Estado de Mexico (UAEMex);Mexico;9.7–22.7
1531;Universidad Autónoma del Estado de Morelos;Mexico;9.7–22.7
1532;Universidad Autónoma de Nuevo León (UANL);Mexico;9.7–22.7
1533;Universidad Autónoma de Querétaro;Mexico;9.7–22.7
1534;Universidad Autónoma de Yucatán;Mexico;9.7–22.7
1535;Autonomous University of Baja California;Mexico;9.7–22.7
1536;Badji Mokhtar University – Annaba;Algeria;9.7–22.7
1537;University of Baghdad;Iraq;9.7–22.7
1538;Baku State University;Azerbaijan;9.7–22.7
1539;Başkent University;Turkey;9.7–22.7
1540;University of Basrah;Iraq;9.7–22.7
1541;University of Batna 2;Algeria;9.7–22.7
1542;University of Béjaïa;Algeria;9.7–22.7
1543;University of Béjaïa;Russian Federation;9.7–22.7
1544;Benemérita Universidad Autónoma de Puebla;Mexico;9.7–22.7
1545;University of Benin;Nigeria;9.7–22.7
1546;Bernardo O’Higgins University;Chile;9.7–22.7
1547;Bharath Institute of Higher Education and Research;India;9.7–22.7
1548;Bharati Vidyapeeth University;India;9.7–22.7
1549;Bialystok University of Technology;Poland;9.7–22.7
1550;Bilecik Şeyh Edebali University;Turkey;9.7–22.7
1551;University of Bío-Bío;Chile;9.7–22.7
1552;University of Birjand;Iran;9.7–22.7
1553;University of Biskra;Algeria;9.7–22.7
1554;Blida 1 University;Algeria;9.7–22.7
1555;Bolu Abant Izzet Baysal University;Turkey;9.7–22.7
1556;Bozok University;Turkey;9.7–22.7
1557;University of Brawijaya;Indonesia;9.7–22.7
1558;Burapha University;Thailand;9.7–22.7
1559;Bursa Technical University;Turkey;9.7–22.7
1560;Bursa Uludağ University;Turkey;9.7–22.7
1561;University of Caldas;Colombia;9.7–22.7
1562;Çankırı Karatekin University;Turkey;9.7–22.7
1563;Catholic University of Brasília;Brazil;9.7–22.7
1564;Catholic University of the North;Chile;9.7–22.7
1565;Universidad Católica del Maule;Chile;9.7–22.7
1566;Universidad Católica de la Santísima Concepción;Chile;9.7–22.7
1567;University of Caxias do Sul;Brazil;9.7–22.7
1568;Ceará State University;Brazil;9.7–22.7
1569;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ);Brazil;9.7–22.7
1570;CES University;Colombia;9.7–22.7
1571;Chaoyang University of Technology;Taiwan;9.7–22.7
1572;College of Charleston;United States;9.7–22.7
1573;College of Charleston;Russian Federation;9.7–22.7
1574;Chiba Institute of Technology;Japan;9.7–22.7
1575;Chinese Culture University;Taiwan;9.7–22.7
1576;Université Chouaïb Doukkali;Morocco;9.7–22.7
1577;Chubu University;Japan;9.7–22.7
1578;Chuo University;Japan;9.7–22.7
1579;University of Colima;Mexico;9.7–22.7
1580;Comillas Pontifical University;Spain;9.7–22.7
1581;Communication University of China;China;9.7–22.7
1582;Cracow University of Technology;Poland;9.7–22.7
1583;University of Craiova;Romania;9.7–22.7
1584;Damghan University;Iran;9.7–22.7
1585;University of Dar es Salaam;Tanzania;9.7–22.7
1586;De La Salle University;Philippines;9.7–22.7
1587;University for Development Studies;Ghana;9.7–22.7
1588;Dicle University;Turkey;9.7–22.7
1589;Diponegoro University;Indonesia;9.7–22.7
1590;Dokkyo Medical University;Japan;9.7–22.7
1591;Doshisha University;Japan;9.7–22.7
1592;Dumlupinar University;Turkey;9.7–22.7
1593;Dunarea de Jos University of Galati;Romania;9.7–22.7
1594;EAFIT University;Colombia;9.7–22.7
1595;El Bosque University;Colombia;9.7–22.7
1596;Erzincan Binali Yıldırım University;Turkey;9.7–22.7
1597;Escuela Politécnica Nacional;Ecuador;9.7–22.7
1598;Eskişehir Osmangazi University;Turkey;9.7–22.7
1599;Universidade do Estado de Santa Catarina;Brazil;9.7–22.7
1600;Universidade Estadual do Norte Fluminense Darcy Ribeiro;Brazil;9.7–22.7
1601;Universidade Estadual de Maringá;Brazil;9.7–22.7
1602;Universidade Estadual do Oeste do Paraná (Unioeste);Brazil;9.7–22.7
1603;Federal University of Agriculture, Abeokuta;Nigeria;9.7–22.7
1604;Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA);Brazil;9.7–22.7
1605;Federal University of Itajubá;Brazil;9.7–22.7
1606;Universidade Federal de Juiz de Fora;Brazil;9.7–22.7
1607;Universidade Federal do Maranhão (UFMA);Brazil;9.7–22.7
1608;Federal University of Mato Grosso do Sul;Brazil;9.7–22.7
1609;Universidade Federal de Ouro Preto (UFOP);Brazil;9.7–22.7
1610;Federal University of Pará;Brazil;9.7–22.7
1611;Federal Rural University of Pernambuco;Brazil;9.7–22.7
1612;Universidade Federal Rural do Semi-Arido;Brazil;9.7–22.7
1613;Universidade Federal de Sergipe;Brazil;9.7–22.7
1614;Fluminense Federal University;Brazil;9.7–22.7
1615;University of Fortaleza (UNIFOR);Brazil;9.7–22.7
1616;Université Frères Mentouri Constantine 1;Algeria;9.7–22.7
1617;Universidad de las Fuerzas Armadas – ESPE;Ecuador;9.7–22.7
1618;University of Fukui;Japan;9.7–22.7
1619;Fukuoka University;Japan;9.7–22.7
1620;Université de Gabès;Tunisia;9.7–22.7
1621;Gaziantep University;Turkey;9.7–22.7
1622;Georgian Technical University;Georgia;9.7–22.7
1623;German University in Cairo;Egypt;9.7–22.7
1624;Gheorghe Asachi Technical University of Iaşi;Romania;9.7–22.7
1625;GITAM University;India;9.7–22.7
1626;Goa University;India;9.7–22.7
1627;Grigore T. Popa University of Medicine and Pharmacy;Romania;9.7–22.7
1628;University of Guadalajara;Mexico;9.7–22.7
1629;University of Guanajuato;Mexico;9.7–22.7
1630;University of Guanajuato;Russian Federation;9.7–22.7
1631;Hanoi University of Science and Technology;Vietnam;9.7–22.7
1632;Hasanuddin University;Indonesia;9.7–22.7
1633;Université Hassan 1er;Morocco;9.7–22.7
1634;Hassiba Benbouali University of Chlef;Algeria;9.7–22.7
1635;University of Havana;Cuba;9.7–22.7
1636;Hellenic Open University;Greece;9.7–22.7
1637;Hellenic Open University;Russian Federation;9.7–22.7
1638;Hindustan Institute of Technology and Science;India;9.7–22.7
1639;Hitit University;Turkey;9.7–22.7
1640;Hosei University;Japan;9.7–22.7
1641;Hue University;Vietnam;9.7–22.7
1642;University of Hyogo;Japan;9.7–22.7
1643;Ibaraki University;Japan;9.7–22.7
1644;Universidad Industrial de Santander (UIS);Colombia;9.7–22.7
1645;Universidad Industrial de Santander (UIS);Russian Federation;9.7–22.7
1646;Inönü University;Turkey;9.7–22.7
1647;Instituto Politécnico Nacional (IPN);Mexico;9.7–22.7
1648;International Hellenic University;Greece;9.7–22.7
1649;International Hellenic University;Russian Federation;9.7–22.7
1650;International Hellenic University;Russian Federation;9.7–22.7
1651;Islamic University of Indonesia;Indonesia;9.7–22.7
1652;Istanbul Aydın University;Turkey;9.7–22.7
1653;Istanbul Medipol University;Turkey;9.7–22.7
1654;Ivane Javakhishvili Tbilisi State University;Georgia;9.7–22.7
1655;Ivan Franko National University of Lviv;Ukraine;9.7–22.7
1656;Ivan Franko National University of Lviv;Russian Federation;9.7–22.7
1657;Iwate University;Japan;9.7–22.7
1658;Izmir University of Economics;Turkey;9.7–22.7
1659;Jan Evangelista Purkyně University;Czechia;9.7–22.7
1660;Jan Kochanowski University in Kielce;Poland;9.7–22.7
1661;Jean Moulin University – Lyon 3;France;9.7–22.7
1662;Jember University;Indonesia;9.7–22.7
1663;Jianghan University;China;9.7–22.7
1664;University of Jijel;Algeria;9.7–22.7
1665;Kanagawa University;Japan;9.7–22.7
1666;Kanazawa Medical University;Japan;9.7–22.7
1667;Kansai University;Japan;9.7–22.7
1668;University of Karachi;Pakistan;9.7–22.7
1669;Karadeniz Technical University;Turkey;9.7–22.7
1670;Université Kasdi Merbah Ouargla;Algeria;9.7–22.7
1671;Kasetsart University;Thailand;9.7–22.7
1672;Kastamonu University;Turkey;9.7–22.7
1673;Kastamonu University;Russian Federation;9.7–22.7
1674;Kastamonu University;Russian Federation;9.7–22.7
1675;Kastamonu University;Russian Federation;9.7–22.7
1676;University of Kelaniya;Sri Lanka;9.7–22.7
1677;University of Kelaniya;Russian Federation;9.7–22.7
1678;University of Kerbala;Iraq;9.7–22.7
1679;Kharkiv National University of Radio Electronics;Ukraine;9.7–22.7
1680;King Mongkut’s Institute of Technology Ladkrabang;Thailand;9.7–22.7
1681;Kirikkale University;Turkey;9.7–22.7
1682;Kırşehir Ahi Evran University;Turkey;9.7–22.7
