rank,category,DCI
1951,0.5130691212080235,290512
1952,0.5126949541578762,845910
1953,0.5124264846311279,730793
1954,0.5120619174169866,810530
1955,0.5120456520361983,851779
1956,0.5116392695897705,20754
1957,0.5115977993963426,842832
1958,0.5113853608947666,390490
1959,0.5113063766069794,902810
1960,0.5111753753517072,930200
1961,0.5110592860278326,844339
1962,0.5109154636451121,382487
1963,0.5101324838028266,30731
1964,0.5092426184137467,910291
1965,0.5087748588158794,550640
1966,0.5083569845678012,291439
1967,0.5082256688189688,850519
1968,0.5070190929948688,701341
1969,0.5067933964225896,380910
1970,0.5067496924290817,732211
1971,0.5063675255459189,843039
1972,0.5061650017403673,851529
1973,0.5060009752989364,842833
1974,0.5057640123605798,732219
1975,0.5057586853608873,844332
1976,0.5057546540270039,283539
1977,0.5050377944971809,550130
1978,0.5048859214691241,293625
1979,0.5048162560484284,845420
1980,0.5041941628431799,283692
1981,0.5019582583481996,510720
1982,0.5017337064554787,540832
1983,0.5014538543825529,291260
1984,0.5014414454108986,853690
1985,0.5011843205956755,391739
1986,0.5009115548691988,845011
1987,0.5005713588185211,480240
1988,0.5004971935016774,843410
1989,0.5001023151914866,871150
1990,0.49982712057374035,711011
1991,0.4995669293779917,851822
1992,0.4995293223449526,810391
1993,0.49947229324391507,380300
1994,0.498943090688195,850410
1995,0.498595201415629,852721
1996,0.4982617729188127,392061
1997,0.49814246311742433,70110
1998,0.4967473060655079,370310
1999,0.495988118106816,360100
2000,0.4936492267595644,292800
2001,0.4931154397618849,841581
2002,0.4925943618863644,290361
2003,0.4922927915024886,732429
2004,0.4900204812537162,540411
2005,0.4896423138038296,880629
2006,0.48948485620741683,851120
2007,0.4892102201553906,580136
2008,0.48920529343995933,30195
2009,0.48919026641494545,847621
2010,0.48761807151349396,392113
2011,0.48739302529338074,831190
2012,0.4870982188324413,740821
2013,0.4868280236638662,840732
2014,0.48673629116370387,911120
2015,0.48672799904648884,732010
2016,0.4864119526646277,282760
2017,0.4853087882737618,300490
2018,0.48418178072949974,480254
2019,0.4839072689075114,293626
2020,0.4830970467100614,690590
2021,0.48289403814898424,870422
2022,0.48238042291077626,848030
2023,0.4821631532435157,282619
2024,0.4819003309047559,843490
2025,0.4814875155694214,590310
2026,0.48117545761806024,283711
2027,0.4811150230601401,300432
2028,0.4808307033788094,701962
2029,0.4806957559278579,852190
2030,0.4806334407133067,291242
2031,0.48054891540326755,270500
2032,0.4802205338674285,540782
2033,0.47983393694839216,30241
2034,0.4797504301088697,860791
2035,0.47956688444780976,481390
2036,0.47866178147895827,732599
2037,0.47787734396821996,903210
2038,0.47754653168510736,853221
2039,0.47754537658955976,392112
2040,0.47749367430888956,940521
2041,0.47719251191907963,731811
2042,0.4771443929992668,854330
2043,0.47686032853227384,230320
2044,0.4764139547165133,701965
2045,0.4760476152474107,300590
2046,0.475883983759835,382600
2047,0.47517490116815453,321519
2048,0.475141218731461,880692
2049,0.47399327408786085,621510
2050,0.47394481418112877,551442
2051,0.473768388742325,401110
2052,0.47317453609181565,761300
2053,0.47313599450080607,847190
2054,0.47175396099277217,220410
2055,0.47146459406676544,850162
2056,0.4709792720704804,720840
2057,0.47083262138804427,853230
2058,0.47064775745264364,30561
2059,0.4705046007121698,300259
2060,0.47011135900146234,842123
2061,0.4698374156696822,293213
2062,0.46950635343063357,847160
2063,0.4691012840332429,293341
2064,0.4687973161915858,721491
2065,0.4687004295258793,270799
2066,0.4683565935323106,290944
2067,0.46813456454672564,490520
2068,0.4676697239471841,851762
2069,0.4667645135330586,160412
2070,0.4666356714418659,843820
2071,0.46662289179179756,870919
2072,0.46557026437746707,900710
2073,0.4652183253430956,820190
2074,0.4648641217083319,491191
2075,0.4647764692596484,732510
2076,0.4646609176124015,252330
2077,0.46362537928491304,650610
2078,0.46360921419156353,821195
2079,0.4619831673942267,290376
2080,0.46170243340108924,440397
2081,0.4614783264458064,852799
2082,0.4612616554925724,290345
2083,0.46115715092200443,760720
2084,0.4607955846079855,846229
2085,0.4606569938625989,290244
2086,0.46035316887178884,10130
2087,0.45982381207702405,121020
2088,0.4593882151319391,270791
2089,0.4583411526880786,841382
2090,0.4583056908139916,851240
2091,0.45754714752698117,40410
2092,0.45577610309464367,540743
2093,0.4555216207120158,401490
2094,0.4553584433214607,590220
2095,0.45511079207516736,940542
2096,0.45464081525191913,321290
2097,0.4541223548335922,902580
2098,0.4534523676922141,780419
2099,0.45310627590265934,901410
2100,0.45268281484994516,850860
2101,0.4526609656553901,841290
2102,0.4521675090699692,392071
2103,0.4511606798871719,845130
2104,0.4497363831560335,282732
2105,0.44925518432114947,290891
2106,0.4486432709218187,441892
2107,0.4470330425456603,845221
2108,0.44688051312180266,940330
2109,0.4467860944488953,860290
2110,0.44654674722833315,852550
2111,0.4463888827518974,390910
2112,0.44616019126069767,360330
2113,0.44603177330678395,900661
2114,0.44592811785164077,841111
2115,0.44586448117719313,292218
2116,0.44575404491659226,281990
2117,0.445512119634117,730520
2118,0.4453931924337398,293963
2119,0.44466508020713064,902000
2120,0.4435159226885381,230620
2121,0.4430082308038256,910521
2122,0.44296354604499144,540742
2123,0.4428881112866689,720838
2124,0.44272842713703486,730719
2125,0.44233787856594126,700330
2126,0.4420955022098687,590110
2127,0.4418592169927687,300390
2128,0.44149475186048504,293399
2129,0.44149035817807647,30634
2130,0.44024064898488996,390469
2131,0.4395352077042611,950691
2132,0.4382837937983543,330590
2133,0.4362699391926157,721129
2134,0.43608833197731994,761699
2135,0.4360422271681445,71232
2136,0.43522673361058917,482040
2137,0.43513171776045084,252520
2138,0.4349481911951171,961610
2139,0.43453142575526477,845949
2140,0.43442078734050754,852862
2141,0.43351825899708796,853310
2142,0.4327032389858407,821300
2143,0.43249017147790064,321590
2144,0.4320919003666315,391810
2145,0.43146723524242464,840590
2146,0.43046477957904206,845640
2147,0.4298064465817976,160232
2148,0.4292353998630281,20890
2149,0.42872967651960153,960850
2150,0.4284702687086378,391733
2151,0.42841721526879845,940120
2152,0.4278690060292255,253020
2153,0.42746734969378086,392049
2154,0.4272078092068183,600541
2155,0.4268670945450085,291539
2156,0.42658546267801906,852210
2157,0.42640525040882393,853339
2158,0.4261579713578576,930630
2159,0.4258530997400581,20743
2160,0.4256133519789615,350220
2161,0.42516324681325696,481620
2162,0.4248722057725071,900110
2163,0.42470015962223645,382499
2164,0.4241743538705275,850240
2165,0.4232606753379521,740939
2166,0.4232247831849223,290491
2167,0.4227157892189434,871495
2168,0.42260362379297534,850120
2169,0.42089237042824057,511111
2170,0.4205778442617276,853340
2171,0.42055534794898275,831000
2172,0.41949488873141916,711041
2173,0.41922264501254747,847021
2174,0.4191576714974402,870490
2175,0.4181255569447039,290919
2176,0.4181146194975647,281119
2177,0.4178849621886979,961210
2178,0.4176698856444094,281512
2179,0.4169171941609935,551521
2180,0.4166001401772473,681591
2181,0.4165174016032016,550140
2182,0.4156103629310629,870121
2183,0.41452079549007725,871140
2184,0.4135415607583076,551643
2185,0.41302739386713955,481160
2186,0.4122704814077676,852589
2187,0.41179697068917975,851989
2188,0.41165463735888214,720293
2189,0.41139009522766945,810690
2190,0.4112966464108577,853951
2191,0.41107896791981746,900510
2192,0.41076182745436063,391732
2193,0.41047127083409546,870432
2194,0.4104083507177122,790400
2195,0.4099093227368458,480269
2196,0.40843095027714243,950619
2197,0.4084154359892482,720853
2198,0.4081543160804002,290410
2199,0.40803745476066555,440149
2200,0.40722169845699185,590210
2201,0.4065952735487692,20329
2202,0.40600363549508084,282911
2203,0.4049106129929719,540247
2204,0.40369562973439826,380894
2205,0.4035057809859176,120510
2206,0.4033916423938535,910229
2207,0.4032627283627832,845929
2208,0.4031717121637964,852321
2209,0.40302227205898045,870431
2210,0.40299890620709805,300190
2211,0.40229924351122237,291713
2212,0.40198351298128693,551229
2213,0.40048844164628744,300310
2214,0.3996351662063602,40490
2215,0.39919299922527385,270220
2216,0.3991766007687861,401211
2217,0.39913930600790715,20742
2218,0.3989577024031402,441840
2219,0.3987208822404881,730290
2220,0.3983840825106058,160231
2221,0.39717119485353114,490890
2222,0.39706596221676876,731813
2223,0.39698962888764,330430
2224,0.39698557300072423,842542
2225,0.39680653115200537,321390
2226,0.39649923068875226,845510
2227,0.3959738120427347,721049
2228,0.3959608754687376,701342
2229,0.39586179203407146,430110
2230,0.3957524732859567,850940
2231,0.39541501508433313,940511
2232,0.39510660156369026,294150
2233,0.3948270761046087,846239
2234,0.39431553679914866,392111
2235,0.39411534127119835,370390
2236,0.3938374694604691,550999
2237,0.3933987152998157,722790
2238,0.3933249643590307,350710
2239,0.39297820520720433,360690
2240,0.3928589116857344,280450
2241,0.3927384264021631,850819
2242,0.3903837676207813,853400
2243,0.39035150659853046,291812
2244,0.3898347963067799,590390
2245,0.38886140202238617,291211
2246,0.38850355328530567,900691
2247,0.3884169893983538,961220
2248,0.3876554457905853,846190
2249,0.38763707615085485,30444
2250,0.386317866166829,850511
2251,0.38589317914128324,842820
2252,0.38536469684401625,841392
2253,0.38510036881315707,380190
2254,0.38495516746795927,382313
2255,0.3845427925546701,284910
2256,0.3844261866006084,844590
2257,0.3838205680118173,845410
2258,0.3831442059017955,811292
2259,0.3829484916720486,732189
2260,0.38272533335052017,843590
2261,0.3822611354772987,284520
2262,0.3821086824232822,490600
2263,0.3815936119780458,841191
2264,0.3812921744712979,721550
2265,0.3801099229416417,560600
2266,0.3799923058235917,21019
2267,0.37938694094918596,844311
2268,0.3777347802944733,870290
2269,0.37726545722840515,901890
2270,0.37669601413947507,847910
2271,0.3757668725178917,291616
2272,0.37547895451882035,842382
2273,0.37519262937311115,30694
2274,0.3749034302177098,845190
2275,0.3748235109772481,292630
2276,0.37434540260447513,860210
2277,0.374257207580178,761520
2278,0.37404802026929046,721190
2279,0.3735742306018558,293030
2280,0.3735074262018242,741129
2281,0.3729507559353182,911490
2282,0.37207658324942716,280610
2283,0.3720246228883067,851830
2284,0.37137129411565095,300120
2285,0.3711181488390197,701966
2286,0.3709864800264213,300331
2287,0.37096399483304715,950699
2288,0.37093912777295696,950632
2289,0.3709137468692179,940519
2290,0.37037694118701797,230641
2291,0.37023304980808047,290544
2292,0.36991925067389164,320820
2293,0.3684550636515327,842619
2294,0.36822695913843245,852869
2295,0.36812354031734,846225
2296,0.3671396960308498,291813
2297,0.36697756996403785,830249
2298,0.36697439707265456,920110
2299,0.3667131756778617,21011
2300,0.3656011016030702,722920
2301,0.36524015290044093,902139
2302,0.3650164898051813,540349
2303,0.36352173115025244,30224
2304,0.36343827769446563,293148
2305,0.36334363803507896,540249
2306,0.3624123465974104,560312
2307,0.3620534074014342,120791
2308,0.3611188296636744,360490
2309,0.3607500460136694,853931
2310,0.35983880609931157,710491
2311,0.3582111986520415,30312
2312,0.3578671567616662,853225
2313,0.3575107406775556,701690
2314,0.3552752430748902,702000
2315,0.3547549524572286,480592
2316,0.3541574203953829,511300
2317,0.3538898696466891,900850
2318,0.353459223229295,283324
2319,0.3533927546993892,870891
2320,0.35280706770876286,640212
2321,0.351790621194943,910191
2322,0.35172668941896995,852359
2323,0.35093781273164454,844859
2324,0.35036366751139514,901832
2325,0.3496790294024934,441510
2326,0.34913436194583003,830241
2327,0.3488542097576223,810197
2328,0.34879552187256063,290124
2329,0.34863988611848856,720441
2330,0.3486090265705103,845210
2331,0.3482490910331598,482290
2332,0.3475169033499027,30193
2333,0.3468787426977133,700729
2334,0.3454350531558726,721011
2335,0.34533712252320786,281640
2336,0.3441829940977569,530121
2337,0.34400693687862777,820570
2338,0.3439150417870771,30363
2339,0.3436824592343646,870129
2340,0.34367995077874686,290371
2341,0.3428466102907285,810320
2342,0.34274854233091606,854519
2343,0.3424692695024291,800300
2344,0.34031511556030664,320413
2345,0.338756470188249,701912
2346,0.3383803973924363,847090
2347,0.3375822894731061,820600
2348,0.3370369245475846,950826
2349,0.33675058490275606,741920
2350,0.3364535284194923,600340
2351,0.33641486084447325,843069
2352,0.33638043169862514,390519
2353,0.33559577391722994,900659
2354,0.33373136224435596,390330
2355,0.3334949875925755,590490
2356,0.332582034286558,730900
2357,0.33215065143608125,480421
2358,0.3312529354839392,852560
2359,0.33093954977094925,283699
2360,0.3306407611418852,960810
2361,0.33014126907965397,844621
2362,0.32995878740002105,391620
2363,0.32968757326335946,711039
2364,0.32901039985615155,551631
2365,0.3289729670191303,852871
2366,0.32827946824278675,292320
2367,0.32803622236515906,720291
2368,0.32751960629508664,292112
2369,0.32679852736755455,851761
2370,0.3267515012263634,551693
2371,0.32668962731814954,902110
2372,0.3258391993439206,540833
2373,0.3258020710727541,391710
2374,0.3247989288388223,854149
2375,0.3239081886570551,721240
2376,0.323682558322372,730619
2377,0.3236507869552862,960820
2378,0.32307221052175916,392590
2379,0.3226854778384719,720925
2380,0.3225845179529478,290950
2381,0.32209560415070493,390319
2382,0.321565323702611,721230
2383,0.32112885740540464,843360
2384,0.3209488215057472,401140
2385,0.32074673379808444,720810
2386,0.3204634437107958,470730
2387,0.3197572906650005,293214
2388,0.31961214952898565,382489
2389,0.319184030072671,440321
2390,0.3187506049402567,860610
2391,0.31811615000692367,852852
2392,0.3162708090155973,930110
2393,0.31626631043833764,481420
2394,0.3161945135013526,293621
2395,0.31614942453097156,40819
2396,0.316094744113444,290435
2397,0.3147123057818117,551020
2398,0.31466221245386333,20725
2399,0.3137709710625768,150600
2400,0.31338368224181823,701333
2401,0.3130755663875918,720529
2402,0.3129517054435626,910219
2403,0.3120198013782487,845941
2404,0.31174953393716087,845939
2405,0.31158788698848344,890331
2406,0.31154941935238745,310250
2407,0.3108392434042958,731412
2408,0.3108123515469271,530919
2409,0.3104724449103988,841840
2410,0.31039060682272,721399
2411,0.31018796235585927,10310
2412,0.3098626330054988,380700
2413,0.30935659451655684,441292
2414,0.30934340325250587,481159
2415,0.30910648908095245,381512
2416,0.3089761662439196,961700
2417,0.3089299322914746,293540
2418,0.30844911291867816,400610
2419,0.3075673574079683,480512
2420,0.3075292790954247,170219
2421,0.30732740268435205,850610
2422,0.30658040484491933,540252
2423,0.3064249327598511,722830
2424,0.30612184796413067,730511
2425,0.3055286194326164,910111
2426,0.3053540685731098,853810
2427,0.30517297933031234,851230
2428,0.30502683121826496,10121
2429,0.30474048036859414,852352
2430,0.30450495091363244,291531
2431,0.30380274465017865,911190
2432,0.30242609747900095,401290
2433,0.30115287434782234,846269
2434,0.30113623821822494,481320
2435,0.29953746484558186,820719
2436,0.29878419929136335,520635
2437,0.29821888807635194,293690
2438,0.29799553676901785,30351
2439,0.2973266896048611,854470
2440,0.29727808935279837,844315
2441,0.29703958505737327,401692
2442,0.2949485136098635,853720
2443,0.2949173725763075,850180
2444,0.2949088955693852,843710
2445,0.2945806733164659,180690
2446,0.29431621521972556,940210
2447,0.29426000497303617,292145
2448,0.2936355861827436,284170
2449,0.29267630838945907,845380
2450,0.2924933609434285,300670
2451,0.2921248420045569,600538
2452,0.291588147146022,940320
2453,0.2915814537507929,30453
2454,0.29122593376949096,291536
2455,0.29100549720382574,392210
2456,0.290572322156146,190220
2457,0.29015819094290934,852583
2458,0.2901049637558325,290420
2459,0.2900630520168201,841181
2460,0.2897564564647563,854390
2461,0.28955058091352603,900890
2462,0.2892915074468961,262091
2463,0.2890643639891537,851981
2464,0.28903727395206363,490110
2465,0.2886045438952106,120750
2466,0.2878309927312199,481960
2467,0.287389157533358,390120
2468,0.2869007100507015,845180
2469,0.28665170068978907,291241
2470,0.2866369553930693,843210
2471,0.2863061947478838,540261
2472,0.28593327714561284,845390
2473,0.28572954110504584,880694
2474,0.2846695253868957,290382
2475,0.2844742409855814,283522
2476,0.284289925653437,910299
2477,0.2840903251050593,847050
2478,0.28330408479525143,841112
2479,0.28267327010455173,540821
2480,0.2826469974708383,440726
2481,0.2823742295039031,30345
2482,0.2819016850039741,293337
2483,0.2815128722703415,870421
2484,0.28121843509784544,300450
2485,0.28081168378336313,852910
2486,0.28074510197895486,740929
2487,0.2805811432290263,270750
2488,0.2802916268652092,380991
2489,0.2802299545778578,701391
2490,0.28002696089910883,510620
2491,0.27987011854489896,880730
2492,0.27980159016468426,40899
2493,0.27950321404607426,151411
2494,0.2784531571954423,845020
2495,0.2780077363175865,284443
2496,0.27800653697322664,320500
2497,0.2778538982815155,440797
2498,0.2766748404642169,392069
2499,0.2755746404307044,950490
2500,0.2753870842565255,700319
2501,0.2752404043841599,842519
2502,0.2747267386931837,871680
2503,0.2743987076120635,910212
2504,0.27411138304968274,690600
2505,0.2738457279813788,284590
2506,0.27353765189594936,870321
2507,0.27286793829442446,411320
2508,0.2727860577082493,780411
2509,0.272540254143891,710429
2510,0.27244768729567015,940131
2511,0.2712689470329819,850720
2512,0.27076528460008553,550190
2513,0.2705611124060966,820310
2514,0.2704039867227265,871130
2515,0.26893939202369604,810610
2516,0.26816353827508255,440131
2517,0.268063661696244,284011
2518,0.26786410568606295,530620
2519,0.2678070713060868,580410
2520,0.26759473241012927,830890
2521,0.2669320072677639,880693
2522,0.26672225976756736,520943
2523,0.26652153874789597,843420
2524,0.26646524022613505,690290
2525,0.26612646767503545,282612
2526,0.26521596000367675,441113
2527,0.26370479430103244,720916
2528,0.26292680491587966,720219
2529,0.2628581314835743,730411
2530,0.2617894517606615,480840
2531,0.26123703083988165,540231
2532,0.26118495698795147,284700
2533,0.26106719875957207,511220
2534,0.2605656125527088,860691
2535,0.25992004491394305,470500
2536,0.25935771988795664,491110
2537,0.258834460072219,841850
2538,0.25876083650775683,830300
2539,0.25872230192450923,330491
2540,0.25847442495453626,700420
2541,0.25797641453858045,282550
2542,0.2563206393797435,860400
2543,0.2556641578014999,852990
2544,0.25557290951804335,840510
2545,0.2551160600189123,902830
2546,0.2547924369566209,710421
2547,0.25411520364987733,450110
2548,0.2526548303387767,811269
2549,0.25222954827317673,960891
2550,0.25195824822002827,440691
2551,0.25127701127400853,442110
2552,0.2512524084455329,40620
2553,0.2510763060487021,853530
2554,0.25100899830769297,30910
2555,0.2508308319077345,940610
2556,0.2505440616159562,441194
2557,0.2503858094288294,880100
2558,0.2503225511342978,482050
2559,0.2497019810014495,853180
2560,0.24935231483775883,902890
2561,0.2490129415498932,850140
2562,0.24883047394285418,722860
2563,0.24873498456189957,853630
2564,0.24872575206705674,660200
2565,0.24867080364289929,842449
2566,0.2485679382206997,294140
2567,0.24841459789051043,940561
2568,0.24733107224438053,841911
2569,0.2468223276473847,854610
2570,0.24641540141489662,293810
2571,0.24588758527559432,730711
2572,0.24579111425703237,844711
2573,0.24523241299735632,900630
2574,0.24511119747269666,911220
2575,0.2449781276046006,690390
2576,0.24472871218938652,20641
2577,0.2446189367717032,871160
2578,0.24334664507645726,851810
2579,0.24333354106880006,830990
2580,0.2431710413540395,902300
2581,0.24303632248227924,270600
2582,0.24276748545420188,842641
2583,0.24228945605182448,820510
2584,0.24221842388569295,847480
2585,0.2413911301362674,540219
2586,0.24113709581875872,901420
2587,0.24099232708268836,480524
2588,0.24091025399411786,880624
2589,0.24072139046418126,310510
2590,0.2400758926219819,290611
2591,0.2400741583375384,540500
2592,0.23990941142464617,910690
2593,0.23974502627201813,401130
2594,0.23974017621051283,851890
2595,0.2389949152156897,350520
2596,0.23844244318865013,482320
2597,0.23828910307489581,681490
2598,0.23742594019145422,320890
2599,0.23673308919837827,280490
2600,0.2361350814123209,720839
2601,0.23609473314726828,380899
2602,0.23579548633686162,391731
2603,0.23579480906084124,850423
2604,0.23498620751600385,121294
2605,0.23459438330631102,880691
2606,0.23440162883765348,845140
2607,0.23369646557667278,481149
2608,0.2336336321229617,30221
2609,0.23312264856069864,851539
2610,0.23307286370842803,390521
2611,0.23300887977098383,401691
2612,0.2324369608779789,21091
2613,0.23097645910143688,730590
2614,0.23054470962043533,760820
2615,0.23021077720419897,843810
2616,0.2296342104895561,962000
2617,0.22945486765308848,290619
2618,0.22883836571392024,681381
2619,0.22875912494238546,440791
2620,0.2280589975529017,930621
2621,0.2278045538473392,300342
2622,0.22742532214641228,930320
2623,0.22622939247080673,580127
2624,0.22572966592445112,520641
2625,0.22534833344486507,580300
2626,0.22529875368169822,390140
2627,0.22404027310643734,100390
2628,0.2233307153422494,851633
2629,0.22287421659062434,300660
2630,0.22206785008748472,720280
2631,0.2213415949650711,890321
2632,0.2211625449396711,681182
2633,0.2211389513211005,900699
2634,0.2208046031021496,721691
2635,0.22009751913075917,690510
2636,0.21923795928219922,730629
2637,0.21897831775298768,870210
2638,0.21821662674123335,851718
2639,0.21805778960172936,851821
2640,0.21686358683041324,440719
2641,0.216449911536029,950621
2642,0.21630230742944578,843860
2643,0.21609949110313464,290319
2644,0.2160903705522226,150190
2645,0.21575872195402437,701969
2646,0.21462732395247766,840110
2647,0.21457915396257826,901490
2648,0.21436787294945603,851610
2649,0.2137369749834944,600122
2650,0.21369871454963618,282590
2651,0.21368702118142824,848050
2652,0.2133114299854791,870240
2653,0.21309108274685146,843890
2654,0.21271247179132774,440692
2655,0.2110270897229995,741300
2656,0.2104698033901706,510529
2657,0.20977134135338138,491199
2658,0.2094913809847094,282749
2659,0.20900933396316224,550520
2660,0.20832331742996907,711021
2661,0.20787787889780515,283429
2662,0.2075692717449373,852290
2663,0.20696817802316023,220590
2664,0.2069500576825815,854233
2665,0.2065627973842689,180632
2666,0.20582217538699613,540412
2667,0.20524710562003468,430180
2668,0.20488371462439786,290629
2669,0.20452797887910731,480256
2670,0.20410038008695497,841090
2671,0.20403704618909657,550941
2672,0.20317135276045092,910119
2673,0.20282368694965783,290342
2674,0.2026025927149141,293010
2675,0.20244354455987662,392290
2676,0.20104945957103765,551522
2677,0.2006834713844585,910121
2678,0.19983101607902293,350211
2679,0.19962517878732494,910599
2680,0.19934451028023695,600535
2681,0.19888135816875288,291615
2682,0.19781224407691111,30282
2683,0.19774394271245782,700320
2684,0.19770648317232117,560221
2685,0.19770565546184354,961620
2686,0.19699872112237823,854800
2687,0.19678056189099707,392530
2688,0.19677566168668062,401120
2689,0.19669201953560175,382712
2690,0.19599034285172026,902121
2691,0.1958874298768288,190520
2692,0.1954885084682684,480530
2693,0.1946455491881212,847329
2694,0.19418783810694487,300339
2695,0.19409197074968046,600543
2696,0.19396274064261979,732410
2697,0.19354049501616358,680423
2698,0.19289762829675572,842611
2699,0.1923708526000877,441520
2700,0.19210940497116813,290531
2701,0.19200214288317977,190110
2702,0.19198791185055664,950659
2703,0.19190844145940789,70521
2704,0.19180512981109743,293361
2705,0.19164357926572967,291450
2706,0.19159045148041245,854590
2707,0.1907163030783602,821000
2708,0.19015871474667348,741110
2709,0.18991811754551374,382739
2710,0.18976320760768042,850630
2711,0.18880030167777476,262030
2712,0.18825475365115618,30551
2713,0.18791343508241456,282110
2714,0.18777784988366983,392094
2715,0.18775649520995566,50510
2716,0.18737044349582832,382731
2717,0.18695559390632407,847971
2718,0.1864016778897989,750300
2719,0.18609362439586852,730830
2720,0.18584664828269623,491000
2721,0.1858016864350781,441410
2722,0.1855421049782028,760429
2723,0.18549653437470628,853510
2724,0.18549183379465464,600524
2725,0.18538211419731063,850450
2726,0.183785776459897,630312
2727,0.18373496371926532,842381
2728,0.18256151457094275,900410
2729,0.18187968538836352,660390
2730,0.18176204331796172,841451
2731,0.1811108540755972,283529
2732,0.18001933489934152,284450
2733,0.17851971982074338,846259
2734,0.1782568164433067,390210
2735,0.17817842869198547,540753
2736,0.17584678824944638,570250
2737,0.1758038297409898,190120
2738,0.17541783952124643,841319
2739,0.17521295969258951,150890
2740,0.17394965934730916,760519
2741,0.17323659635755262,441899
2742,0.1731711294487573,441889
2743,0.17167597422803466,722870
2744,0.17128846319405727,940382
2745,0.17098431978686382,540783
2746,0.17046640304242847,580640
2747,0.16942986496455714,30365
2748,0.1692266703178499,721119
2749,0.16917673535893013,20321
2750,0.16888361343309297,790700
2751,0.16880073767995016,381700
2752,0.16877720921042202,530210
2753,0.1687454307297348,843790
2754,0.16818766187838263,844399
2755,0.16798464181993022,721710
2756,0.16766365483924703,400942
2757,0.16755458937692358,960622
2758,0.16683804602385635,845819
2759,0.16672199966153461,390110
2760,0.16624310456804112,170240
2761,0.165270381689391,400260
2762,0.16512592272912513,846310
2763,0.16410308415003058,280300
2764,0.1639214295656046,320740
2765,0.16383768658090164,230910
2766,0.16379118915561333,20110
2767,0.1631466235151402,290243
2768,0.1628805063513474,280430
2769,0.16282088284829604,401170
2770,0.1622913631142158,850172
2771,0.16216443268398967,731990
2772,0.16214176090211524,290941
2773,0.1620057730693571,721661
2774,0.16173047180351793,441600
2775,0.16166728082412193,100410
2776,0.1612950187322419,780420
2777,0.16084080590046665,551299
2778,0.16010244176317515,854411
2779,0.160043086176857,10190
2780,0.15950090453553184,730419
2781,0.15931605489462955,960330
2782,0.15900646680874764,30452
2783,0.15716194055073895,40610
2784,0.15691400820229828,720918
2785,0.15667960220125168,900792
2786,0.156645053414439,70529
2787,0.15654331099355648,392220
2788,0.15641881414426292,30364
2789,0.15626472926297735,843050
2790,0.15592191205562014,382768
2791,0.1550646901549995,550340
2792,0.15381913565382022,821510
2793,0.1532850018393247,851714
2794,0.15314221182221519,551632
2795,0.15249159816498287,440410
2796,0.1522318361488442,720990
2797,0.15188905000326072,711590
2798,0.15152758262409816,681019
2799,0.15121523490457567,820559
2800,0.14956255420876227,910811
2801,0.1489072311028219,381400
2802,0.14880806626535767,701919
2803,0.14860253510759494,741820
2804,0.14804232049441587,30562
2805,0.1476930620380434,845899
2806,0.14720047624614868,850161
2807,0.14627574353536005,100310
2808,0.14608327530087908,430211
2809,0.14565231539088644,901839
2810,0.14523937145800936,732421
2811,0.144935016333463,821191
2812,0.14484087985644767,570490
2813,0.1444854201297915,292511
2814,0.1444780281924072,285210
2815,0.14339393037325393,40690
2816,0.14296024173512384,382450
2817,0.14293778984658795,160300
2818,0.14238764672611645,910199
2819,0.14149552816511077,330690
2820,0.14111873258643057,470692
2821,0.14050974909308023,760691
2822,0.14042490487845202,330749
2823,0.13999689441255891,840212
2824,0.1398949066936405,950670
2825,0.13858844661422848,910519
2826,0.1376351226902704,330610
2827,0.13709326141109213,294200
2828,0.13707004737503703,110811
2829,0.13651647839925854,392390
2830,0.13623954025793528,970122
2831,0.13553321748234606,30441
2832,0.13342140803388675,262190
2833,0.13201667037647888,854340
2834,0.13195529437965417,720917
2835,0.13192767068972822,841810
2836,0.13140811097369356,660191
2837,0.1312627837956972,392520
2838,0.1311081044636693,282741
2839,0.13106575391477226,740729
2840,0.13097630358990167,340241
2841,0.12992204286672845,293980
2842,0.1297562814950529,240411
2843,0.12970316028810458,200410
2844,0.12917226081325706,731210
2845,0.12880726379281635,950829
2846,0.1280614612166015,841821
2847,0.1279715235555273,842410
2848,0.12791898238087848,853650
2849,0.12754450826805347,210220
2850,0.12737611889857284,721070
2851,0.12706794165233778,441490
2852,0.12591272941822956,680800
2853,0.12453657144259588,530929
2854,0.12441276317771627,600644
2855,0.12440352175396366,284020
2856,0.12387392587531892,846520
2857,0.12359972895825176,852692
2858,0.12302542231829887,510990
2859,0.12232278424160418,580632
2860,0.12019915837079982,340510
2861,0.1195836350691946,40811
2862,0.11925212923296902,940191
2863,0.1177469201981318,511120
2864,0.11736726603795346,852719
2865,0.11634853958149444,350110
2866,0.11582973516326368,850213
2867,0.11461381575744324,701322
2868,0.11379502361172818,580122
2869,0.1130792373782088,830140
2870,0.11272258718482633,210330
2871,0.11264853174293324,270740
2872,0.11242626812980897,441192
2873,0.11191911087367887,392010
2874,0.1107687638814873,300420
2875,0.1103484967167601,283660
2876,0.10981307843603584,700991
2877,0.10978371311308707,890393
2878,0.10924507893019579,551591
2879,0.1086498989599526,151491
2880,0.10837910790015108,842111
2881,0.10830031583718829,441875
2882,0.10823519595666972,870590
2883,0.10794951803208044,280700
2884,0.10710394253722127,842389
